User-ID,isbn,Book-Rating,original_title,authors,original_publication_year,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
446,039914739X,3,Isle of Dogs,Patricia Daniels Cornwell,2001,Putnam Publishing Group,http://images.amazon.com/images/P/039914739X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039914739X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039914739X.01.LZZZZZZZ.jpg
1009,0399149759,8,Flashback,Nevada Barr,2003,Putnam Publishing Group,http://images.amazon.com/images/P/0399149759.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399149759.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399149759.01.LZZZZZZZ.jpg
4187,0399150897,9,Blow Fly: A Scarpetta Novel,Patricia Cornwell,2003,Putnam Publishing Group,http://images.amazon.com/images/P/0399150897.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399150897.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399150897.01.LZZZZZZZ.jpg
11362,0425097722,8,Fatherhood,Bill Cosby,1994,Berkley Publishing Group,http://images.amazon.com/images/P/0425097722.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425097722.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425097722.01.LZZZZZZZ.jpg
7033,0425147584,5,Debt of Honor (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group,http://images.amazon.com/images/P/0425147584.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425147584.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425147584.01.LZZZZZZZ.jpg
278188,044022103X,8,One True Thing,Anna Quindlen,1995,Dell,http://images.amazon.com/images/P/044022103X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044022103X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044022103X.01.LZZZZZZZ.jpg
23138,0446523321,8,The Simple Truth,David Baldacci,1998,Warner Books Inc,http://images.amazon.com/images/P/0446523321.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446523321.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446523321.01.LZZZZZZZ.jpg
6563,0446613266,9,Four Blind Mice,James Patterson,2003,Warner Books,http://images.amazon.com/images/P/0446613266.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446613266.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446613266.01.LZZZZZZZ.jpg
8245,051511779X,7,Born in Shame,Nora Roberts,1996,Jove Books,http://images.amazon.com/images/P/051511779X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/051511779X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/051511779X.01.LZZZZZZZ.jpg
21490,0553801929,9,Dark Horse,TAMI HOAG,2002,Bantam,http://images.amazon.com/images/P/0553801929.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553801929.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553801929.01.LZZZZZZZ.jpg
11676,0671025333,2,Empty Promises,Ann Rule,2000,Pocket,http://images.amazon.com/images/P/0671025333.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671025333.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671025333.01.LZZZZZZZ.jpg
115692,0679450440,8,Protect and Defend,Richard North Patterson,2000,Random House Inc,http://images.amazon.com/images/P/0679450440.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679450440.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679450440.01.LZZZZZZZ.jpg
4017,068484477X,5,STONES FROM THE RIVER,Ursula Hegi,1997,Touchstone,http://images.amazon.com/images/P/068484477X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068484477X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/068484477X.01.LZZZZZZZ.jpg
48911,087131763X,6,Dr. Atkins' New Diet Revolution,"Robert C., Md. Atkins",1994,"Evans, M. Co",http://images.amazon.com/images/P/087131763X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/087131763X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/087131763X.01.LZZZZZZZ.jpg
35836,1551666839,4,Dead Run,Erica Spindler,2003,Mira,http://images.amazon.com/images/P/1551666839.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551666839.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551666839.01.LZZZZZZZ.jpg
254,0451524934,9,1984,George Orwell,1990,Signet Book,http://images.amazon.com/images/P/0451524934.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451524934.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451524934.01.LZZZZZZZ.jpg
278159,0385318073,5,Evening Class,Maeve Binchy,1997,Dell,http://images.amazon.com/images/P/0385318073.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385318073.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385318073.01.LZZZZZZZ.jpg
278160,044022425X,8,Drums of Autumn,DIANA GABALDON,1997,Dell,http://images.amazon.com/images/P/044022425X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044022425X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044022425X.01.LZZZZZZZ.jpg
278185,0060198346,7,The Sky Is Falling,Sidney Sheldon,2000,William Morrow & Company,http://images.amazon.com/images/P/0060198346.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060198346.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060198346.01.LZZZZZZZ.jpg
278185,0142000205,4,Icy Sparks,Gwyn Hyman Rubio,2001,Penguin Books,http://images.amazon.com/images/P/0142000205.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142000205.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142000205.01.LZZZZZZZ.jpg
2276,0061030643,8,The Associate,Phillip Margolin,2002,HarperTorch,http://images.amazon.com/images/P/0061030643.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061030643.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061030643.01.LZZZZZZZ.jpg
278188,0156005891,8,Eden Close,Anita Shreve,1998,Harvest Books,http://images.amazon.com/images/P/0156005891.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156005891.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156005891.01.LZZZZZZZ.jpg
3481,0312978367,7,The Prometheus Deception,Robert Ludlum,2001,St. Martin's Press,http://images.amazon.com/images/P/0312978367.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312978367.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312978367.01.LZZZZZZZ.jpg
11676,0316693294,10,Cat and Mouse,James Patterson,1997,Replica Books,http://images.amazon.com/images/P/0316693294.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316693294.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316693294.01.LZZZZZZZ.jpg
7509,0345439104,8,Drowning Ruth (Oprah's Book Club),CHRISTINA SCHWARZ,2001,Ballantine Books,http://images.amazon.com/images/P/0345439104.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345439104.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345439104.01.LZZZZZZZ.jpg
278188,0373218192,7,Engaging The Enemy,Nora Roberts,2003,Silhouette,http://images.amazon.com/images/P/0373218192.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373218192.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373218192.01.LZZZZZZZ.jpg
278188,0373484003,7,Irish Hearts,Nora Roberts,2000,Silhouette,http://images.amazon.com/images/P/0373484003.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373484003.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373484003.01.LZZZZZZZ.jpg
16717,042510107X,9,Red Storm Rising,Tom Clancy,1997,Berkley Publishing Group,http://images.amazon.com/images/P/042510107X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/042510107X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/042510107X.01.LZZZZZZZ.jpg
2651,0425180964,8,The Bear and the Dragon (Jack Ryan Novels),Tom Clancy,2001,Berkley Publishing Group,http://images.amazon.com/images/P/0425180964.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425180964.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425180964.01.LZZZZZZZ.jpg
278188,0440122090,4,Echoes,Maeve Binchy,1989,Dell,http://images.amazon.com/images/P/0440122090.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440122090.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440122090.01.LZZZZZZZ.jpg
11676,0446354732,8,Nothing Lasts Forever,Sidney Sheldon,1995,Warner Books,http://images.amazon.com/images/P/0446354732.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446354732.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446354732.01.LZZZZZZZ.jpg
278188,0515124621,8,Then Came Heaven,LaVyrle Spencer,1999,Jove Books,http://images.amazon.com/images/P/0515124621.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515124621.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515124621.01.LZZZZZZZ.jpg
11676,0553569031,8,Gone But Not Forgotten,PHILLIP M. MARGOLIN,1994,Bantam,http://images.amazon.com/images/P/0553569031.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553569031.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553569031.01.LZZZZZZZ.jpg
278188,0671644459,7,Awakening,Jude Deveraux,1988,Pocket,http://images.amazon.com/images/P/0671644459.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671644459.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671644459.01.LZZZZZZZ.jpg
6563,0671727583,8,Smart Women,Judy Blume,1990,Pocket Books,http://images.amazon.com/images/P/0671727583.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671727583.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671727583.01.LZZZZZZZ.jpg
278188,0743410181,6,Temptation,Jude Deveraux,2001,Pocket Books,http://images.amazon.com/images/P/0743410181.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743410181.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743410181.01.LZZZZZZZ.jpg
278194,0060926317,8,Mutant Message Down Under,Marlo Morgan,1995,Perennial,http://images.amazon.com/images/P/0060926317.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060926317.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060926317.01.LZZZZZZZ.jpg
278194,0140280553,5,"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love",Dava Sobel,2000,Penguin Books,http://images.amazon.com/images/P/0140280553.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140280553.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140280553.01.LZZZZZZZ.jpg
278194,0345423135,9,The Magic Circle,Katherine Neville,1999,Ballantine Books,http://images.amazon.com/images/P/0345423135.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345423135.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345423135.01.LZZZZZZZ.jpg
278263,0373218036,8,"Truly, Madly Manhattan",Nora Roberts,2003,Silhouette,http://images.amazon.com/images/P/0373218036.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373218036.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373218036.01.LZZZZZZZ.jpg
11120,0385494246,7,Amsterdam : A Novel,IAN MCEWAN,1999,Anchor,http://images.amazon.com/images/P/0385494246.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385494246.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385494246.01.LZZZZZZZ.jpg
278194,0385498802,4,Bee Season: A Novel,Myla Goldberg,2001,Anchor Books/Doubleday,http://images.amazon.com/images/P/0385498802.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385498802.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385498802.01.LZZZZZZZ.jpg
3817,0425152251,6,Sophie's World: A Novel About the History of Philosophy,Jostein Gaarder,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425152251.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425152251.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425152251.01.LZZZZZZZ.jpg
278194,0440212723,9,Cold Sassy Tree,Olive Ann Burns,1992,Bantam Doubleday Dell,http://images.amazon.com/images/P/0440212723.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440212723.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440212723.01.LZZZZZZZ.jpg
278194,0451209907,5,Quentins,Maeve Binchy,2003,Signet Book,http://images.amazon.com/images/P/0451209907.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451209907.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451209907.01.LZZZZZZZ.jpg
7384,0671789422,8,Possessing the Secret of Joy,Alice Walker,1993,Pocket,http://images.amazon.com/images/P/0671789422.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671789422.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671789422.01.LZZZZZZZ.jpg
278194,0688177859,9,"Ahab's Wife: Or, The Star-Gazer: A Novel",Sena Jeter Naslund,2000,Perennial,http://images.amazon.com/images/P/0688177859.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688177859.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688177859.01.LZZZZZZZ.jpg
278194,0802139256,6,Peace Like a River,Leif Enger,2002,Grove Press,http://images.amazon.com/images/P/0802139256.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802139256.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802139256.01.LZZZZZZZ.jpg
278197,0553574671,7,Prime Cut,Diane Mott Davidson,2000,Bantam Books,http://images.amazon.com/images/P/0553574671.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553574671.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553574671.01.LZZZZZZZ.jpg
278202,014025448X,2,At Home in Mitford (The Mitford Years),Jan Karon,1996,Viking Books,http://images.amazon.com/images/P/014025448X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014025448X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014025448X.01.LZZZZZZZ.jpg
278202,0312252617,4,Fast Women,Jennifer Crusie,2001,St. Martin's Press,http://images.amazon.com/images/P/0312252617.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312252617.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312252617.01.LZZZZZZZ.jpg
278202,0385319568,9,The Long Road Home,DANIELLE STEEL,1998,Delacorte Press,http://images.amazon.com/images/P/0385319568.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385319568.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385319568.01.LZZZZZZZ.jpg
278202,0385334710,10,Looking Back,Belva Plain,2001,Delacorte Press,http://images.amazon.com/images/P/0385334710.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385334710.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385334710.01.LZZZZZZZ.jpg
278202,0399148019,3,The Absence of Nectar,Kathy Hepinstall,2001,G. P. Putnam's Sons,http://images.amazon.com/images/P/0399148019.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399148019.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399148019.01.LZZZZZZZ.jpg
278202,0446527017,1,Standoff,Sandra Brown,2000,Warner Books,http://images.amazon.com/images/P/0446527017.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446527017.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446527017.01.LZZZZZZZ.jpg
278202,0446527130,8,Envy,Sandra Brown,2001,Warner Books,http://images.amazon.com/images/P/0446527130.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446527130.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446527130.01.LZZZZZZZ.jpg
224,0446527165,8,Wish You Well,David Baldacci,2000,Warner Books,http://images.amazon.com/images/P/0446527165.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446527165.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446527165.01.LZZZZZZZ.jpg
11676,0684835959,10,YOU BELONG TO ME,Mary Higgins Clark,1998,Simon & Schuster,http://images.amazon.com/images/P/0684835959.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684835959.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684835959.01.LZZZZZZZ.jpg
278202,0743206029,8,On the Street Where You Live : A Novel,Mary Higgins Clark,2001,Simon & Schuster,http://images.amazon.com/images/P/0743206029.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743206029.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743206029.01.LZZZZZZZ.jpg
278633,0688170528,8,The Pact: A Love Story,Jodi Picoult,1999,Quill,http://images.amazon.com/images/P/0688170528.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688170528.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688170528.01.LZZZZZZZ.jpg
278218,0140039589,7,Watership Down,Richard Adams,1974,Penguin Books,http://images.amazon.com/images/P/0140039589.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140039589.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140039589.01.LZZZZZZZ.jpg
278218,0349101779,10,The Wasp Factory,Iain Banks,0,Abacus,http://images.amazon.com/images/P/0349101779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0349101779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0349101779.01.LZZZZZZZ.jpg
4017,0375411550,10,The Bluest Eye,Toni Morrison,2000,Knopf,http://images.amazon.com/images/P/0375411550.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375411550.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375411550.01.LZZZZZZZ.jpg
786,0553584510,6,The Survivors Club,LISA GARDNER,2003,Bantam,http://images.amazon.com/images/P/0553584510.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553584510.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553584510.01.LZZZZZZZ.jpg
2010,0446604666,10,Sick Puppy,Carl Hiaasen,2001,Warner Vision,http://images.amazon.com/images/P/0446604666.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446604666.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446604666.01.LZZZZZZZ.jpg
278243,0156711427,8,A Passage to India,E.M. Forster,1965,Harvest Books,http://images.amazon.com/images/P/0156711427.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156711427.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156711427.01.LZZZZZZZ.jpg
278246,0618129030,8,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,2001,Houghton Mifflin Company,http://images.amazon.com/images/P/0618129030.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618129030.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0618129030.01.LZZZZZZZ.jpg
278255,0440241162,8,Nerd in Shining Armor,Vicki Lewis Thompson,2003,Dell Publishing Company,http://images.amazon.com/images/P/0440241162.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440241162.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440241162.01.LZZZZZZZ.jpg
388,1878424319,7,The Four Agreements: A Practical Guide to Personal Freedom,Don Miguel Ruiz,1997,Amber-Allen Publishing,http://images.amazon.com/images/P/1878424319.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1878424319.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1878424319.01.LZZZZZZZ.jpg
805,039592720X,9,Interpreter of Maladies,Jhumpa Lahiri,1999,Houghton Mifflin Co,http://images.amazon.com/images/P/039592720X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039592720X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039592720X.01.LZZZZZZZ.jpg
278300,0345447832,7,The Surgeon,TESS GERRITSEN,2001,Ballantine Books,http://images.amazon.com/images/P/0345447832.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345447832.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345447832.01.LZZZZZZZ.jpg
278314,0385319959,7,Outlander,Diana Gabaldon,1998,Delta,http://images.amazon.com/images/P/0385319959.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385319959.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385319959.01.LZZZZZZZ.jpg
8188,0743224574,6,A Beautiful Mind: The Life of Mathematical Genius and Nobel Laureate John Nash,Sylvia Nasar,2001,Simon & Schuster,http://images.amazon.com/images/P/0743224574.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743224574.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743224574.01.LZZZZZZZ.jpg
278314,1573221775,2,My Dream of You,Nuala O'Faolain,2001,Riverhead Books,http://images.amazon.com/images/P/1573221775.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573221775.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573221775.01.LZZZZZZZ.jpg
17159,0425184226,3,The Sum of All Fears,Tom Clancy,2002,Berkley Publishing Group,http://images.amazon.com/images/P/0425184226.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425184226.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425184226.01.LZZZZZZZ.jpg
278346,051513287X,6,Face the Fire (Three Sisters Island Trilogy),Nora Roberts,2002,Jove Books,http://images.amazon.com/images/P/051513287X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/051513287X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/051513287X.01.LZZZZZZZ.jpg
6242,0684800713,6,Sun Also Rises,Ernest Hemingway,1995,Scribner,http://images.amazon.com/images/P/0684800713.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684800713.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684800713.01.LZZZZZZZ.jpg
278356,0312265859,7,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,2002,St. Martin's Press,http://images.amazon.com/images/P/0312265859.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312265859.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312265859.01.LZZZZZZZ.jpg
